,Date,Decred - Tweets
756,2012/08/11,5764
757,2012/08/12,5343
758,2012/08/13,5570
759,2012/08/14,5411
760,2012/08/15,5972
761,2012/08/16,5861
762,2012/08/17,5471
763,2012/08/18,5679
764,2012/08/19,5223
765,2012/08/20,3855
766,2012/08/21,4317
767,2012/08/22,4672
768,2012/08/23,4580
769,2012/08/24,4295
770,2012/08/25,4401
771,2012/08/26,4783
772,2012/08/27,4073
773,2012/08/28,4650
774,2012/08/29,4646
775,2012/08/30,4261
776,2012/08/31,4168
777,2012/09/01,4234
778,2012/09/02,4451
779,2012/09/03,3955
780,2012/09/04,4713
781,2012/09/05,4495
782,2012/09/06,4258
783,2012/09/07,4102
784,2012/09/08,3870
785,2012/09/09,4479
786,2012/09/10,4076
787,2012/09/11,3890
788,2012/09/12,4631
789,2012/09/13,3823
790,2012/09/14,4458
791,2012/09/15,4365
792,2012/09/16,4671
793,2012/09/17,4489
794,2012/09/18,4347
795,2012/09/19,4195
796,2012/09/20,4681
797,2012/09/21,4577
798,2012/09/22,3918
799,2012/09/23,4486
800,2012/09/24,4261
801,2012/09/25,3815
802,2012/09/26,4409
803,2012/09/27,4849
804,2012/09/28,4131
805,2012/09/29,4575
806,2012/09/30,4269
807,2012/10/01,3878
808,2012/10/02,4662
809,2012/10/03,3982
810,2012/10/04,4273
811,2012/10/05,4221
812,2012/10/06,4628
813,2012/10/07,3565
814,2012/10/08,4493
815,2012/10/09,3628
816,2012/10/10,3960
817,2012/10/11,3738
818,2012/10/12,4031
819,2012/10/13,4024
820,2012/10/14,3549
821,2012/10/15,4332
822,2012/10/16,3868
823,2012/10/17,3708
824,2012/10/18,4148
825,2012/10/19,3339
826,2012/10/20,4289
827,2012/10/21,3787
828,2012/10/22,3884
829,2012/10/23,3322
830,2012/10/24,4184
831,2012/10/25,3643
832,2012/10/26,3713
833,2012/10/27,3260
834,2012/10/28,3524
835,2012/10/29,3318
836,2012/10/30,3095
837,2012/10/31,3415
838,2012/11/01,3301
839,2012/11/02,3214
840,2012/11/03,3262
841,2012/11/04,3262
842,2012/11/05,3422
843,2012/11/06,3085
844,2012/11/07,3559
845,2012/11/08,3171
846,2012/11/09,3395
847,2012/11/10,3051
848,2012/11/11,3414
849,2012/11/12,3050
850,2012/11/13,3479
851,2012/11/14,3207
852,2012/11/15,3225
853,2012/11/16,3605
854,2012/11/17,3397
855,2012/11/18,3315
856,2012/11/19,3886
857,2012/11/20,3386
858,2012/11/21,3607
859,2012/11/22,3374
860,2012/11/23,4179
861,2012/11/24,3484
862,2012/11/25,3650
863,2012/11/26,3655
864,2012/11/27,3538
865,2012/11/28,3186
866,2012/11/29,1778
867,2012/11/30,1667
868,2012/12/01,2059
869,2012/12/02,1710
870,2012/12/03,1840
871,2012/12/04,1678
872,2012/12/05,2062
873,2012/12/06,2040
874,2012/12/07,1970
875,2012/12/08,1950
876,2012/12/09,1899
877,2012/12/10,2113
878,2012/12/11,2078
879,2012/12/12,1875
880,2012/12/13,2072
881,2012/12/14,1857
882,2012/12/15,2186
883,2012/12/16,1905
884,2012/12/17,2242
885,2012/12/18,1946
886,2012/12/19,2075
887,2012/12/20,1855
888,2012/12/21,2116
889,2012/12/22,2331
890,2012/12/23,1624
891,2012/12/24,2126
892,2012/12/25,1925
893,2012/12/26,2470
894,2012/12/27,2221
895,2012/12/28,2338
896,2012/12/29,2163
897,2012/12/30,2511
898,2012/12/31,2102
899,2013/01/01,2246
900,2013/01/02,2233
901,2013/01/03,2276
902,2013/01/04,2259
903,2013/01/05,2074
904,2013/01/06,2313
905,2013/01/07,2450
906,2013/01/08,1821
907,2013/01/09,2110
908,2013/01/10,2279
909,2013/01/11,1947
910,2013/01/12,2283
911,2013/01/13,2291
912,2013/01/14,2370
913,2013/01/15,1924
914,2013/01/16,2374
915,2013/01/17,1993
916,2013/01/18,2479
