,Date,Decred - Tweets
971,2011/09/01,12149494692857
972,2011/09/02,13014899530395
973,2011/09/03,13091170784016
974,2011/09/04,11939830695470
975,2011/09/05,12898460302784
976,2011/09/06,13299328209570
977,2011/09/07,13333446416333
978,2011/09/08,11414109178829
979,2011/09/09,12295976685838
980,2011/09/10,13006073432286
981,2011/09/11,12101990890312
982,2011/09/12,11044182268397
983,2011/09/13,12288403954489
984,2011/09/14,12751589105545
985,2011/09/15,12732312245136
986,2011/09/16,11824497895944
987,2011/09/17,10778926122908
988,2011/09/18,13706396888138
989,2011/09/19,12340694763932
990,2011/09/20,11289503837720
991,2011/09/21,12848577849110
992,2011/09/22,12935097664549
993,2011/09/23,12443847333307
994,2011/09/24,11031749695044
995,2011/09/25,12139888298811
996,2011/09/26,11411456942440
997,2011/09/27,12007512113992
998,2011/09/28,11617049288742
999,2011/09/29,11489304138241
1000,2011/09/30,10840107891514
1001,2011/10/01,10475871392454
1002,2011/10/02,11514190983900
1003,2011/10/03,11224248225074
1004,2011/10/04,11188301493997
1005,2011/10/05,10585148488358
1006,2011/10/06,11939811062136
1007,2011/10/07,10731739025171
1008,2011/10/08,11200681140234
1009,2011/10/09,10060773680777
1010,2011/10/10,10399102265923
1011,2011/10/11,9287646189119
1012,2011/10/12,9497485878753
1013,2011/10/13,8050844768358
1014,2011/10/14,9164410792534
1015,2011/10/15,10426269579270
1016,2011/10/16,9231046888165
1017,2011/10/17,8582189533182
1018,2011/10/18,8839028296260
1019,2011/10/19,9298404689510
1020,2011/10/20,8699026943841
1021,2011/10/21,9383511830114
